snowpit_id,weight_above_target_layer,bending_stiffness_above_target_layer,dataset
17983,52.61,120907606261.86061,ECTP Propagation
18483,42.0,32683888952.109432,ECTP Propagation
22556,91.84,556067120403.9031,ECTP Propagation
20066,100.51,571268186492.3068,ECTP Propagation
18441,41.86,31689034411.781544,ECTP Propagation
22440,37.94,44800355838.31874,ECTP Propagation
19185,92.49,596501307147.034,ECTP Propagation
19252,56.63000000000001,89720881182.37366,ECTP Propagation
21107,35.74,52081739461.61051,ECTP Propagation
20157,23.46,14607174727.959192,ECTP Propagation
24297,56.21000000000001,46400196657.01204,ECTP Propagation
23224,30.650000000000002,10666862710.746693,ECTP Propagation
23890,88.0,541936724564.8794,ECTP Propagation
19740,32.55,10647832661.976667,ECTP Propagation
23027,35.59,12405878569.865839,ECTP Propagation
21678,131.03,1722790507103.696,ECTP Propagation
20756,62.260000000000005,98972802803.70479,ECTP Propagation
19196,27.3,28369243670.42801,ECTP Propagation
25321,92.08,883378754136.1238,ECTP Propagation
21391,173.31,3145516147584.7285,ECTP Propagation
19182,84.03,374662653998.1526,ECTP Propagation
19307,49.26,44018227662.979294,ECTP Propagation
22185,46.2,30299349366.167053,ECTP Propagation
19676,23.49,3298072416.8470197,ECTP Propagation
23943,131.07999999999998,1436411313037.9185,ECTP Propagation
17715,35.199999999999996,26736776965.789307,ECTP Propagation
17647,11.73,328106530.10696507,ECTP Propagation
20679,8.35,407938407.9506736,ECTP Propagation
19599,63.06,184372915062.81406,ECTP Propagation
18033,16.98,2523563487.014566,ECTP Propagation
21967,57.169999999999995,67331303405.274345,ECTP Propagation
17617,33.769999999999996,10767133117.511427,ECTP Propagation
18440,76.76,199009788081.40186,ECTP Propagation
17868,118.41,1206874958393.916,ECTP Propagation
19875,67.62,346452795804.982,ECTP Propagation
23103,82.06,405071794598.60724,ECTP Propagation
22441,53.25,33088477134.931213,ECTP Propagation
18527,104.9,533810353220.7918,ECTP Propagation
24117,110.14,895408478432.9141,ECTP Propagation
17937,57.4,90063963559.83832,ECTP Propagation
19741,73.48,295846640484.72675,ECTP Propagation
18956,93.25,595306979852.3208,ECTP Propagation
20683,38.59,46743265268.454475,ECTP Propagation
23296,147.39,3445662563431.146,ECTP Propagation
24338,110.14,895408478432.9141,ECTP Propagation
19318,139.4,2093120259285.8848,ECTP Propagation
29233,77.33,443589177306.3938,ECTP Propagation
27197,62.400000000000006,331324567706.1779,ECTP Propagation
28373,94.38,901590953179.5192,ECTP Propagation
27581,65.9,188007770968.75165,ECTP Propagation
28848,79.7,190597072283.8287,ECTP Propagation
26778,117.7,1715660032312.459,ECTP Propagation
31089,64.93,107439315424.88904,ECTP Propagation
26841,27.759999999999998,9227575548.505915,ECTP Propagation
28017,31.35,21378809712.010754,ECTP Propagation
29157,50.37,201648184925.06247,ECTP Propagation
32254,153.32999999999998,2478352220960.8745,ECTP Propagation
30856,29.8,23015721074.357063,ECTP Propagation
30121,142.0,1178856527812.474,ECTP Propagation
27039,36.480000000000004,17173458941.36232,ECTP Propagation
29162,72.47999999999999,244151179385.9677,ECTP Propagation
26981,28.71,7043509761.756834,ECTP Propagation
31596,9.09,260299709.57742906,ECTP Propagation
28712,80.29,183115084778.76917,ECTP Propagation
31679,83.07,494481618339.16144,ECTP Propagation
34576,30.03,37759463325.339676,ECTP Propagation
26633,17.009999999999998,1252345264.3577127,ECTP Propagation
27403,97.4,556882133444.4062,ECTP Propagation
30757,110.55,531530463412.991,ECTP Propagation
28195,49.010000000000005,116372335287.39867,ECTP Propagation
28640,60.63,118331779777.71085,ECTP Propagation
27093,28.060000000000002,14448113582.006577,ECTP Propagation
33543,27.4,10377611816.65354,ECTP Propagation
27020,28.060000000000002,14448113582.006577,ECTP Propagation
34296,62.89,227368212555.72086,ECTP Propagation
29503,38.519999999999996,33280096551.31481,ECTP Propagation
31308,124.78,2175025269781.3708,ECTP Propagation
26488,21.23,4890867498.802635,ECTP Propagation
28340,80.8,362801886494.22644,ECTP Propagation
32158,16.59,2202786134.433286,ECTP Propagation
26920,49.019999999999996,33956586434.9583,ECTP Propagation
27267,85.79,292679889276.44214,ECTP Propagation
32841,65.78,126674093769.20273,ECTP Propagation
34710,93.25,374162857804.31335,ECTP Propagation
29955,44.0,39820325011.010445,ECTP Propagation
30262,39.300000000000004,140948134515.38864,ECTP Propagation
26183,77.06,313966247027.80707,ECTP Propagation
27520,92.25,367284274185.4375,ECTP Propagation
32515,135.77,2640959216583.646,ECTP Propagation
31100,120.3,1365687718611.708,ECTP Propagation
27888,95.86,491967149394.45374,ECTP Propagation
29895,298.8,32928970124849.32,ECTP Propagation
27998,65.87,152829419690.55725,ECTP Propagation
27026,42.55,28585309612.95383,ECTP Propagation
31226,69.21000000000001,201786421026.97025,ECTP Propagation
30770,80.80000000000001,482456442499.76416,ECTP Propagation
26614,40.5,16903483213.984896,ECTP Propagation
27424,94.08,919942197132.5428,ECTP Propagation
34485,42.800000000000004,28826014994.253815,ECTP Propagation
27319,68.98,129694299538.5607,ECTP Propagation
29768,99.59,878469416265.4594,ECTP Propagation
28652,76.13,245206116373.99554,ECTP Propagation
26906,20.200000000000003,2856512587.9553266,ECTP Propagation
35454,71.59,185123371406.46887,ECTP Propagation
27019,64.58,82204514860.23422,ECTP Propagation
31055,76.62,226553673027.3052,ECTP Propagation
31749,51.980000000000004,57528237955.20966,ECTP Propagation
27724,75.35,193216158606.93085,ECTP Propagation
29739,109.72,893363855651.0198,ECTP Propagation
26428,81.82000000000001,403338827612.9455,ECTP Propagation
31768,242.44,10384736403616.88,ECTP Propagation
27146,24.09,8210403630.415435,ECTP Propagation
33033,87.78,370339407685.85345,ECTP Propagation
28239,121.93,1168311382424.163,ECTP Propagation
27364,55.150000000000006,94602882057.32869,ECTP Propagation
29590,16.69,1953303759.966881,ECTP Propagation
30742,96.74000000000001,543893121223.931,ECTP Propagation
33837,62.010000000000005,422932539407.6734,ECTP Propagation
30233,123.64,1160460118889.8035,ECTP Propagation
27729,199.46999999999997,16289519047425.984,ECTP Propagation
27109,20.200000000000003,2856512587.9553266,ECTP Propagation
27423,78.78,248450585315.60028,ECTP Propagation
31221,80.11,399757245889.9279,ECTP Propagation
33648,61.36,95260157003.78557,ECTP Propagation
26950,65.9,116411337351.66684,ECTP Propagation
27102,45.410000000000004,63806731966.752625,ECTP Propagation
30132,40.75,35480178447.34665,ECTP Propagation
27452,26.46,5840235129.510666,ECTP Propagation
27050,37.86,23840258026.33797,ECTP Propagation
32854,269.45,24441380039043.37,ECTP Propagation
28967,16.05,3203126672.863282,ECTP Propagation
28630,211.14000000000001,8849060859120.95,ECTP Propagation
34809,58.29,68701937336.104965,ECTP Propagation
30325,101.17000000000002,1018409759916.2484,ECTP Propagation
29308,35.08,35823355532.2912,ECTP Propagation
29658,55.43,61051114740.90098,ECTP Propagation
27968,51.99,73833470334.0813,ECTP Propagation
31997,82.8,308160119167.53876,ECTP Propagation
31673,49.620000000000005,47011020066.9851,ECTP Propagation
31555,86.36,304940452411.73975,ECTP Propagation
27613,68.07000000000001,130918391284.7713,ECTP Propagation
31233,150.69,1918826938693.6113,ECTP Propagation
33693,46.71,75028498772.05833,ECTP Propagation
30826,146.6,1797084000028.2239,ECTP Propagation
33222,70.69999999999999,323208124565.27155,ECTP Propagation
29106,47.8,103980712613.0185,ECTP Propagation
27607,31.409999999999997,19071861190.99146,ECTP Propagation
30895,65.33,108413821664.83441,ECTP Propagation
31407,65.52,392176424499.9967,ECTP Propagation
28192,149.89999999999998,1642206119262.1653,ECTP Propagation
27556,22.230000000000004,3197133979.6665115,ECTP Propagation
27297,27.51,48345210138.77831,ECTP Propagation
29769,217.09000000000003,10750569367817.256,ECTP Propagation
27965,67.0,116918318329.68391,ECTP Propagation
30022,102.49,459636254642.8368,ECTP Propagation
28087,95.24999999999999,785243591116.2886,ECTP Propagation
27396,32.519999999999996,22415900390.41815,ECTP Propagation
27958,62.78000000000001,80508874351.16257,ECTP Propagation
28216,25.270000000000003,8871046118.210897,ECTP Propagation
27661,60.0,97024650648.94461,ECTP Propagation
31241,90.37,394224291373.8393,ECTP Propagation
31307,49.41000000000001,76047492736.27255,ECTP Propagation
30301,27.400000000000002,10924274216.371227,ECTP Propagation
25645,95.19,604378700668.8726,ECTP Propagation
27640,66.74000000000001,164071730219.92294,ECTP Propagation
32922,137.10000000000002,1785777442342.2573,ECTP Propagation
30050,191.32500000000002,4307660203744.058,ECTP Propagation
32088,186.82999999999998,9967104515551.334,ECTP Propagation
31104,103.23,836047084108.5374,ECTP Propagation
27328,23.660000000000004,6457171478.499062,ECTP Propagation
32547,159.61,3031311957023.34,ECTP Propagation
29790,99.2,619821357288.8011,ECTP Propagation
31222,71.47999999999999,410517359125.3088,ECTP Propagation
27221,88.2,474796183217.42834,ECTP Propagation
31484,111.97999999999999,792816003048.0428,ECTP Propagation
27637,116.00000000000001,1216737860841.5505,ECTP Propagation
31279,153.29000000000002,3609913167395.7075,ECTP Propagation
33610,151.36,2992849098941.101,ECTP Propagation
25626,105.45,1012795472750.5057,ECTP Propagation
30425,40.290000000000006,17582723283.36813,ECTP Propagation
27832,88.29999999999998,624637935768.9116,ECTP Propagation
27373,28.060000000000002,14448113582.006577,ECTP Propagation
30395,74.39999999999999,308888813289.526,ECTP Propagation
27470,62.599999999999994,72026598194.319,ECTP Propagation
29403,148.55,1320035730103.9463,ECTP Propagation
29290,54.209999999999994,177093573438.03412,ECTP Propagation
28296,51.150000000000006,41318557647.49549,ECTP Propagation
30533,37.150000000000006,20794721314.554363,ECTP Propagation
28095,83.29,254957367252.20816,ECTP Propagation
26870,118.33999999999999,1070373620536.737,ECTP Propagation
28356,38.31,23691749961.13788,ECTP Propagation
26457,119.44,1112242872275.9905,ECTP Propagation
27667,45.830000000000005,56248339998.22266,ECTP Propagation
34487,66.3,302288676375.7977,ECTP Propagation
29526,43.43,34465047204.02508,ECTP Propagation
28466,19.41,6396069210.442276,ECTP Propagation
26286,88.69,281860938083.8534,ECTP Propagation
27139,102.39000000000001,1109195544867.974,ECTP Propagation
27354,31.86,12166190349.59902,ECTP Propagation
28759,89.23,1029985183509.833,ECTP Propagation
26566,10.100000000000001,942297739.2573519,ECTP Propagation
31283,95.69,447735365326.81757,ECTP Propagation
30831,97.13,624903985788.3503,ECTP Propagation
30977,35.79,49752480530.11771,ECTP Propagation
26988,72.72,106159450150.25288,ECTP Propagation
31230,12.15,456394046.77759206,ECTP Propagation
34623,39.57000000000001,51209270886.10423,ECTP Propagation
28810,116.5,1056756388448.9431,ECTP Propagation
30300,120.4,706242958147.9954,ECTP Propagation
25671,48.74999999999999,56910112441.073105,ECTP Propagation
28345,64.61999999999999,111718083212.20206,ECTP Propagation
34298,52.81,49344673863.78253,ECTP Propagation
30759,67.52,176186724658.58923,ECTP Propagation
26629,56.83,68527074266.00002,ECTP Propagation
31333,16.2,1081822925.6950336,ECTP Propagation
29681,27.25,7318644075.504608,ECTP Propagation
27688,34.53,12773750598.414602,ECTP Propagation
25534,92.47,656007631549.5012,ECTP Propagation
28395,61.519999999999996,236050628246.95493,ECTP Propagation
31767,216.45000000000002,5346293174592.141,ECTP Propagation
31223,27.68,15613307471.947922,ECTP Propagation
29912,157.03,2509676651203.654,ECTP Propagation
26835,78.86000000000001,176748261265.76984,ECTP Propagation
27150,123.95,1477843669199.1414,ECTP Propagation
27961,76.9,235288334676.78513,ECTP Propagation
25680,30.14,14540208981.990103,ECTP Propagation
30455,13.65,3546155458.803501,ECTP Propagation
29364,113.00999999999999,1040552768903.3079,ECTP Propagation
28012,80.64000000000001,297070644561.5952,ECTP Propagation
28154,41.269999999999996,28022566547.569782,ECTP Propagation
30043,64.86,116953425961.27945,ECTP Propagation
30569,46.879999999999995,38870376002.17713,ECTP Propagation
27135,55.5,149294922082.54797,ECTP Propagation
29402,33.45,12562736004.716932,ECTP Propagation
31273,43.730000000000004,59972194681.81643,ECTP Propagation
31117,74.82,122025142029.47638,ECTP Propagation
31321,78.99000000000001,264458627090.35565,ECTP Propagation
27298,10.100000000000001,357064073.4944158,ECTP Propagation
28376,64.16,158555724808.9066,ECTP Propagation
28006,65.18,169731034556.5759,ECTP Propagation
28950,146.15,3049464974176.0728,ECTP Propagation
30368,115.05000000000001,517640147540.1098,ECTP Propagation
27052,32.77,14271553687.8726,ECTP Propagation
28535,79.59,214370279853.08337,ECTP Propagation
30202,57.75,204450542596.76248,ECTP Propagation
29475,34.31,12088846931.497288,ECTP Propagation
27248,25.4,5514209512.926394,ECTP Propagation
29580,29.29,16765969301.334929,ECTP Propagation
32119,47.08,52653836918.98923,ECTP Propagation
26636,31.330000000000002,9115481282.173494,ECTP Propagation
25564,52.46,73641755512.3708,ECTP Propagation
52874,46.150000000000006,43201117603.304504,ECTP Propagation
33622,44.26,60281821232.182846,ECTP Propagation
26486,106.54999999999998,616286181183.1903,ECTP Propagation
26812,16.900000000000002,1230539944.4000368,ECTP Propagation
25485,101.36,583552808277.54,ECTP Propagation
26573,15.64,1172474812.307286,ECTP Propagation
29104,24.54,4308694989.770657,ECTP Propagation
27743,88.86999999999999,310174594836.61816,ECTP Propagation
35920,100.83,812161031779.4272,ECTP Propagation
41213,107.88999999999999,430570515962.99475,ECTP Propagation
36504,71.09,181929932233.5515,ECTP Propagation
38205,70.48,109506659780.95674,ECTP Propagation
35663,18.18,2082397676.6194324,ECTP Propagation
42338,107.35,570906217733.0558,ECTP Propagation
39258,23.310000000000002,6066481264.4441595,ECTP Propagation
36844,33.6,15914046684.28751,ECTP Propagation
43237,124.96,2185638467352.3333,ECTP Propagation
39568,16.2,1081822925.6950336,ECTP Propagation
38664,109.92999999999999,660265027442.4833,ECTP Propagation
37427,104.11,689701020360.6871,ECTP Propagation
34879,58.60000000000001,172514877817.81635,ECTP Propagation
42273,38.44,21282971108.102207,ECTP Propagation
35479,19.75,5454392969.728722,ECTP Propagation
40531,51.85000000000001,86042648941.53867,ECTP Propagation
42534,68.32,301437050857.931,ECTP Propagation
37295,103.28999999999999,850462949789.8694,ECTP Propagation
42913,23.290000000000003,6708869903.128981,ECTP Propagation
41379,41.800000000000004,70059293989.5199,ECTP Propagation
36067,106.31,773122740190.3644,ECTP Propagation
35778,92.07,685844002173.621,ECTP Propagation
38146,93.03999999999999,396180716316.6384,ECTP Propagation
36379,65.72,186336688399.2028,ECTP Propagation
41308,53.25,130459175309.07193,ECTP Propagation
36842,28.39,16033611186.093273,ECTP Propagation
37397,104.30000000000001,507459302774.95496,ECTP Propagation
39944,74.77000000000001,240697497851.4057,ECTP Propagation
43081,165.75,6086135157254.338,ECTP Propagation
35665,15.149999999999999,1205091248.043653,ECTP Propagation
35069,12.07,1135271227.9009895,ECTP Propagation
38307,272.2,12775508826604.49,ECTP Propagation
36683,84.44999999999999,349322421472.3793,ECTP Propagation
38196,50.0,38162700797.821625,ECTP Propagation
37078,67.08,127336305827.68102,ECTP Propagation
37812,99.65,496689878403.22766,ECTP Propagation
36433,42.47,40680631647.489395,ECTP Propagation
35430,26.040000000000003,5451690322.932057,ECTP Propagation
39320,8.453999999999999,421475473.08093363,ECTP Propagation
36611,152.51,1374494605079.874,ECTP Propagation
43942,9.450000000000001,703192227.8271662,ECTP Propagation
40799,16.950000000000003,2110314053.2954125,ECTP Propagation
36936,55.18000000000001,69328050369.88951,ECTP Propagation
35568,43.75,142856931454.83716,ECTP Propagation
41118,55.0,72923579873.46317,ECTP Propagation
36749,190.98,3687614843910.0244,ECTP Propagation
37558,125.51000000000002,971969272633.2466,ECTP Propagation
36768,52.13000000000001,43814179413.93976,ECTP Propagation
38296,49.190000000000005,84590040610.32742,ECTP Propagation
41375,68.81,259355041328.04138,ECTP Propagation
36706,84.43,177342851634.24274,ECTP Propagation
35580,32.55,10647832661.976667,ECTP Propagation
34944,62.71,169182915958.19278,ECTP Propagation
42272,197.79999999999998,7084901059469.008,ECTP Propagation
36058,52.74000000000001,81616956180.51758,ECTP Propagation
39474,67.78,223938991160.3586,ECTP Propagation
41066,59.790000000000006,114282143201.03609,ECTP Propagation
36072,115.35,843162476594.3975,ECTP Propagation
36536,70.98,172246204060.68463,ECTP Propagation
35703,37.2,18907799419.024315,ECTP Propagation
43965,58.53,174020478058.51392,ECTP Propagation
39430,34.59,14777203162.90749,ECTP Propagation
35736,7.29,98581114.1039599,ECTP Propagation
44094,31.1,10187111095.225868,ECTP Propagation
36233,58.220000000000006,86185879124.66386,ECTP Propagation
36280,33.86,20131897659.475563,ECTP Propagation
45369,85.85,240246716303.90277,ECTP Propagation
42549,57.120000000000005,134211848584.78395,ECTP Propagation
35012,32.56,30929920263.764824,ECTP Propagation
39520,22.130000000000003,18740007185.0481,ECTP Propagation
42533,57.120000000000005,134211848584.78395,ECTP Propagation
34938,53.64,131357469732.27034,ECTP Propagation
36212,134.69,1638219660255.7947,ECTP Propagation
41733,59.74000000000001,108294461461.36272,ECTP Propagation
41443,63.190000000000005,104379566496.38857,ECTP Propagation
40053,6.07,91454367.03868671,ECTP Propagation
36742,133.64,1248791525639.2153,ECTP Propagation
36574,35.31,18914897786.678474,ECTP Propagation
35607,22.490000000000002,8374618290.007221,ECTP Propagation
41681,126.75,2943995126126.3677,ECTP Propagation
38892,75.97,747687648683.3643,ECTP Propagation
35597,38.6,17234869122.15532,ECTP Propagation
44003,32.1,16195196040.378447,ECTP Propagation
42118,71.71000000000001,314190357598.6747,ECTP Propagation
39421,143.68,1469162971269.1006,ECTP Propagation
34997,64.91,250471680328.9005,ECTP Propagation
38177,97.52000000000001,487600133864.6587,ECTP Propagation
44058,72.07000000000001,322790775628.84705,ECTP Propagation
35505,72.4,146563936410.75653,ECTP Propagation
43941,1.8900000000000001,5625537.822617329,ECTP Propagation
36454,64.55000000000001,104970351677.08998,ECTP Propagation
34876,53.150000000000006,209016804288.95633,ECTP Propagation
40852,120.78999999999999,1576623783040.7017,ECTP Propagation
37283,263.49,14170585411949.818,ECTP Propagation
37006,22.630000000000003,4578464862.592933,ECTP Propagation
35529,115.565,2270409857181.8335,ECTP Propagation
36747,55.55,57602122467.27734,ECTP Propagation
42323,192.36,4947752595655.764,ECTP Propagation
38877,67.09,343069505235.64075,ECTP Propagation
35678,37.82,32656408854.885334,ECTP Propagation
41446,35.629999999999995,20950521628.281384,ECTP Propagation
36217,77.97,283924200840.8256,ECTP Propagation
36203,87.75,208481506313.10767,ECTP Propagation
41980,55.480000000000004,97723272497.73448,ECTP Propagation
37613,133.3,2043045580059.8264,ECTP Propagation
38171,192.71,5741213290997.263,ECTP Propagation
37440,136.14,1689579733924.792,ECTP Propagation
37921,106.95000000000002,597860804110.6354,ECTP Propagation
44953,41.599999999999994,36459167850.058,ECTP Propagation
43176,55.07,138687783032.2976,ECTP Propagation
39213,55.02,386761681110.2265,ECTP Propagation
43030,19.21,2874908494.3424525,ECTP Propagation
35384,58.97999999999999,169941013094.28995,ECTP Propagation
36208,51.9,102919751402.00043,ECTP Propagation
37705,37.09,37680803647.375755,ECTP Propagation
41825,74.31,411212694486.9462,ECTP Propagation
40006,184.07,7933539876444.098,ECTP Propagation
37461,141.35,2509428233015.893,ECTP Propagation
36137,51.309999999999995,63431983310.43645,ECTP Propagation
42443,64.54,142126657907.631,ECTP Propagation
42870,56.05,66671560032.803986,ECTP Propagation
40102,55.080000000000005,374204209325.2388,ECTP Propagation
36049,53.0,139400706714.71024,ECTP Propagation
40514,46.1,65586934048.89932,ECTP Propagation
42583,35.95,40900800772.36826,ECTP Propagation
36297,81.75000000000001,212639833497.7445,ECTP Propagation
37544,129.23999999999998,1590602083469.599,ECTP Propagation
37478,210.73,4152637779281.3267,ECTP Propagation
36183,31.35,28841456038.44898,ECTP Propagation
42226,173.8,3299174594394.6953,ECTP Propagation
36532,85.64999999999999,266570370369.65436,ECTP Propagation
36062,73.3,134881369255.30264,ECTP Propagation
40897,36.03,32486736954.53381,ECTP Propagation
40290,94.80000000000001,537046567594.9403,ECTP Propagation
39214,68.62,219928651229.719,ECTP Propagation
42427,91.70000000000002,529106465054.8438,ECTP Propagation
34931,52.92,112090235957.74026,ECTP Propagation
38206,52.09,104813408677.0446,ECTP Propagation
36767,43.85,24265741255.482613,ECTP Propagation
40642,92.8,524110123675.5751,ECTP Propagation
39979,65.45,259675798043.11282,ECTP Propagation
36491,157.16,2222684633209.6895,ECTP Propagation
35084,93.43,437165463707.929,ECTP Propagation
39936,150.01,3552775493737.8394,ECTP Propagation
36166,36.75,14470452922.589464,ECTP Propagation
39604,85.69999999999999,314607605575.71643,ECTP Propagation
36981,9.25,640026164.6694739,ECTP Propagation
38164,134.14,1725195834054.394,ECTP Propagation
37677,121.41,1479048326622.524,ECTP Propagation
56226,107.48,882881105259.1975,ECTP Propagation
37111,117.69999999999999,928025890416.1534,ECTP Propagation
36716,120.0,697834274976.2668,ECTP Propagation
41237,48.3,75011824574.55193,ECTP Propagation
36593,61.25,97579337358.93481,ECTP Propagation
35121,184.69000000000003,6804275839695.521,ECTP Propagation
43156,63.56000000000001,179639977861.35266,ECTP Propagation
36228,92.16999999999999,852255885622.7274,ECTP Propagation
36048,129.44,1637118743024.0625,ECTP Propagation
35611,19.349999999999998,3536719468.5224576,ECTP Propagation
39384,50.69,69168407735.23146,ECTP Propagation
37216,96.7,467683976158.76556,ECTP Propagation
38794,148.29,2117622657008.2974,ECTP Propagation
43523,25.65,4676264222.051514,ECTP Propagation
37830,118.48,824274764233.9038,ECTP Propagation
38476,220.67000000000002,7834787829946.901,ECTP Propagation
40841,37.449999999999996,27379724629.499992,ECTP Propagation
40778,101.22999999999999,583114143469.7314,ECTP Propagation
37129,206.55,4144771229439.85,ECTP Propagation
51824,91.25999999999999,305684487578.4472,ECTP Propagation
49514,21.69,2799449228.722579,ECTP Propagation
45483,75.18,180227894794.6997,ECTP Propagation
46119,107.94,411762316841.96204,ECTP Propagation
45430,49.6,46700008295.24157,ECTP Propagation
55234,50.5,117787217407.16896,ECTP Propagation
45424,66.66,270906830845.5316,ECTP Propagation
53835,149.6,5795619346994.279,ECTP Propagation
48992,38.86,22925259998.616344,ECTP Propagation
51436,42.660000000000004,50340159316.763145,ECTP Propagation
48241,82.04,315252603219.0268,ECTP Propagation
52023,109.30000000000001,984648751486.5707,ECTP Propagation
45141,55.550000000000004,59406535227.63344,ECTP Propagation
49968,137.97,1343623577709.587,ECTP Propagation
44767,62.379999999999995,266382010677.07468,ECTP Propagation
44417,19.180000000000003,3747026056.2153316,ECTP Propagation
47622,69.0,112027000849.83136,ECTP Propagation
45860,21.67,8985899585.419775,ECTP Propagation
46046,67.03,106026175621.42104,ECTP Propagation
53135,125.95,1243136862331.1702,ECTP Propagation
45429,59.519999999999996,120982525066.5846,ECTP Propagation
52305,73.84,182086079886.3665,ECTP Propagation
45273,33.77,10889670410.441885,ECTP Propagation
45790,97.52000000000001,409272543269.1091,ECTP Propagation
49211,122.39999999999999,1700429373441.5625,ECTP Propagation
45408,33.4,26108058108.84311,ECTP Propagation
46647,83.98,201835015421.745,ECTP Propagation
52732,213.1,12279594885455.186,ECTP Propagation
46465,171.19,3593840861971.0967,ECTP Propagation
45136,50.24,31606144622.116566,ECTP Propagation
46559,33.41,9021608573.14151,ECTP Propagation
46073,135.94,1394426904411.3806,ECTP Propagation
47821,87.91000000000001,1103322059425.9878,ECTP Propagation
45479,101.8,594576409097.0565,ECTP Propagation
53353,144.62,1939170629416.608,ECTP Propagation
45259,112.46,700400228347.258,ECTP Propagation
45551,98.67,495627216248.26807,ECTP Propagation
45621,74.22,206956589920.06198,ECTP Propagation
48968,30.27,10022564322.4451,ECTP Propagation
48473,24.24,4936053751.986803,ECTP Propagation
54751,68.95000000000002,259875575651.246,ECTP Propagation
51891,80.55000000000001,398078424893.4057,ECTP Propagation
45436,56.22,119702037576.23323,ECTP Propagation
48670,108.99999999999999,845219427443.7655,ECTP Propagation
45704,117.08,692939550992.4286,ECTP Propagation
46311,59.072,104852457264.3294,ECTP Propagation
44587,99.51,1130271007084.6055,ECTP Propagation
47465,10.82,372997655.80040234,ECTP Propagation
45866,127.08999999999999,1008847599234.3673,ECTP Propagation
45394,226.37,7212131126279.07,ECTP Propagation
51702,36.620000000000005,30421759026.72108,ECTP Propagation
50460,221.0,6513152864793.503,ECTP Propagation
45455,58.620000000000005,76080080972.49113,ECTP Propagation
55245,36.13,17642169385.336323,ECTP Propagation
45349,139.45000000000002,1715610776685.8042,ECTP Propagation
49021,143.01,3149687962149.3267,ECTP Propagation
46276,112.18,1173709427170.814,ECTP Propagation
48993,22.490000000000002,8374618290.007221,ECTP Propagation
53011,52.06,74929596850.09024,ECTP Propagation
49179,161.77,2598852009398.1733,ECTP Propagation
45211,146.29999999999998,3003792229800.664,ECTP Propagation
54966,60.93000000000001,153224748668.76904,ECTP Propagation
47744,121.85,1022478711306.6558,ECTP Propagation
52401,63.34,113629815939.27544,ECTP Propagation
47690,57.78999999999999,560698375536.5311,ECTP Propagation
45376,27.29,7218823828.20111,ECTP Propagation
46625,91.81,619429341071.6128,ECTP Propagation
45318,40.974999999999994,30091521936.747074,ECTP Propagation
45297,50.64,75949213717.37079,ECTP Propagation
46631,61.900000000000006,86922796107.41733,ECTP Propagation
46682,12.15,456394046.77759206,ECTP Propagation
51167,101.36,1005876993956.2189,ECTP Propagation
54134,28.03,8687177915.01284,ECTP Propagation
44992,33.89,16637308996.425697,ECTP Propagation
44395,58.03,104415969860.726,ECTP Propagation
47922,142.65,2063496839501.0044,ECTP Propagation
45116,83.53,188004541158.351,ECTP Propagation
45785,61.00000000000001,98626244335.4016,ECTP Propagation
55277,181.66,3757424675156.988,ECTP Propagation
44657,83.55000000000001,458992264546.42883,ECTP Propagation
45137,30.6,46871233954.43899,ECTP Propagation
45301,74.99,231437141878.90042,ECTP Propagation
45592,76.17000000000002,198429080864.6378,ECTP Propagation
44900,52.96,84881133659.1928,ECTP Propagation
51783,69.61000000000001,222200862164.1271,ECTP Propagation
44828,45.559999999999995,156912661644.74973,ECTP Propagation
49970,33.29,14354866678.49043,ECTP Propagation
46286,75.08,167732562949.7976,ECTP Propagation
45285,120.13,1321549441621.905,ECTP Propagation
49062,92.2,625371726544.3829,ECTP Propagation
52083,152.08,4059291409924.0786,ECTP Propagation
44695,120.80000000000001,1295470082059.1213,ECTP Propagation
46529,57.60000000000001,94772548751.81473,ECTP Propagation
46832,31.5,11437438995.54545,ECTP Propagation
45146,30.78,7420223447.342234,ECTP Propagation
45708,142.38000000000002,3881463723859.2065,ECTP Propagation
45402,64.22,96717238072.2231,ECTP Propagation
45804,77.44,441627661749.7683,ECTP Propagation
46170,81.89,214652134517.78516,ECTP Propagation
46813,20.200000000000003,7538381914.058815,ECTP Propagation
48891,212.0,5957585701833.458,ECTP Propagation
46845,123.88,1220102791782.415,ECTP Propagation
45461,95.63999999999999,362948383744.76685,ECTP Propagation
48836,63.03999999999999,65074091129.60367,ECTP Propagation
45643,66.7,97177194508.49959,ECTP Propagation
53712,77.16000000000001,152850698129.1995,ECTP Propagation
49216,115.9,812283295755.2113,ECTP Propagation
48576,146.35,2132072345281.0874,ECTP Propagation
47876,128.43,2070180283932.0042,ECTP Propagation
49278,171.64,5157189045030.934,ECTP Propagation
46113,50.74,88440051936.08586,ECTP Propagation
46325,121.60000000000002,812567478171.6086,ECTP Propagation
45395,222.48,9278395647727.107,ECTP Propagation
45676,113.73,1077675482915.5962,ECTP Propagation
54256,84.01,542646426881.66943,ECTP Propagation
46068,22.02,3499778140.829633,ECTP Propagation
47128,58.82000000000001,149820663300.15652,ECTP Propagation
47146,55.599999999999994,46159626245.41582,ECTP Propagation
54339,51.02000000000001,53918132092.2396,ECTP Propagation
49910,65.54,108274313051.64648,ECTP Propagation
52109,55.05,88321223164.23738,ECTP Propagation
